Programme_Title,Original_DateTime,Show_DateTime,Venue,Category,Latitude,Longitude
Pop Concert,"19 Sep 2019 (Thu) 2:15pm, 7:15pm",2019-09-19 19:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,"19 Sep 2019 (Thu) 2:00pm, 7:00pm",2019-09-19 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,19 Sep 2019 (Thu) 7:15pm,2019-09-19 7:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-19 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"20 Sep 2019 (Fri) 2:00pm, 7:00pm",2019-09-20 2:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,20 Sep 2019 (Fri) 7:00pm,2019-09-20 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Donald Cheung 40th Anniversary Concert,20-22 Sep 2019 (Fri - Sun) 8:00pm,2019-09-20 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-20 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"21 Sep 2019 (Sat) 2:00pm, 7:00pm",2019-09-21 14:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"21 Sep 2019 (Sat) 2:00pm, 7:00pm",2019-09-21 19:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Donald Cheung 40th Anniversary Concert,20-22 Sep 2019 (Fri - Sun) 8:00pm,2019-09-21 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-21 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Donald Cheung 40th Anniversary Concert,20-22 Sep 2019 (Fri - Sun) 8:00pm,2019-09-22 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-22 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"23 Sep 2019 (Mon) 2:15pm, 7:15pm",2019-09-23 2:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,23 Sep 2019 (Mon) 7:00pm,2019-09-23 7:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Pop Concert,23 Sep 2019 (Mon) 7:15pm,2019-09-23 7:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-23 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Pop Concert,"24 Sep 2019 (Tue) 2:15pm, 7:15pm",2019-09-24 14:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Pop Concert,"24 Sep 2019 (Tue) 2:15pm, 7:15pm",2019-09-24 19:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,"24 Sep 2019 (Tue) 1:00pm, 7:30pm",2019-09-24 1:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"24 Sep 2019 (Tue) 2:00pm, 7:00pm",2019-09-24 2:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,24 Sep 2019 (Tue) 7:00pm,2019-09-24 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,24 Sep 2019 (Tue) 7:15pm,2019-09-24 7:15pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
初秋金曲晚唱(24),24 September 2019 (Tue) 7:15pm,2019-09-24 7:15pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-24 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
高紅玫好友關愛行動演唱會,"25 September 2019 (Wed) 3:30pm, 7:15pm",2019-09-25 15:30pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
高紅玫好友關愛行動演唱會,"25 September 2019 (Wed) 3:30pm, 7:15pm",2019-09-25 19:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,"25 Sep 2019 (Wed) 2:00pm, 7:00pm",2019-09-25 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"25 Sep 2019 (Wed) 2:15pm, 7:15pm",2019-09-25 2:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Singing Concert,25 Sep 2019 (Wed) 7:00pm,2019-09-25 7:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
McDonald’s #FeelinGood Jan Lamb Happy Monday Standup 2019,19-25 Sep 2019 (Thu-Wed) 8:15pm,2019-09-25 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"26 Sep 2019 (Thu) 2:00pm, 7:00pm",2019-09-26 2:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,26 Sep 2019 (Thu) 7:00pm,2019-09-26 7:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Oldies Concert,26 Sep 2019 (Thu) 7:15pm,2019-09-26 7:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"27 Sep 2019 (Fri) 2:00pm, 7:00pm",2019-09-27 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,27 Sep 2019 (Fri) 7:15pm,2019-09-27 7:15pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
The Singing Contest of Shatin Choir Members (Final) 2019,29 Sep 2019 (Sun) 7:30pm,2019-09-29 7:30pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Oldies Concert,"30 Sep 2019 (Mon) 2:00pm, 7:00pm",2019-09-30 14:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"30 Sep 2019 (Mon) 2:00pm, 7:00pm",2019-09-30 19:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"1 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-01 2:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
UKK In Concert,1 Oct 2019 (Tue) 2:30pm,2019-10-01 2:30pm,Ngau Chi Wan Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,1 Oct 2019 (Tue) 7:15pm,2019-10-01 7:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"2 Oct 2019 (Wed) 2:00pm, 7:00pm",2019-10-02 14:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"2 Oct 2019 (Wed) 2:00pm, 7:00pm",2019-10-02 19:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"3 Oct 2019 (Thu) 2:15pm, 7:15pm",2019-10-03 14:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
Oldies Concert,"3 Oct 2019 (Thu) 2:15pm, 7:15pm",2019-10-03 19:15pm,Sai Wan Ho Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.281,114.203
A Date with Rainbow,3 October 2019 (Thur) 7:30pm,2019-10-03 7:30pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Various Artists Festival,"5 Oct 2019 (Sat) 2:15pm, 7:15pm",2019-10-05 14:15pm,Ngau Chi Wan Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Various Artists Festival,"5 Oct 2019 (Sat) 2:15pm, 7:15pm",2019-10-05 19:15pm,Ngau Chi Wan Civic Centre (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,"6 Oct 2019 (Sun) 3:00pm, 7:00pm",2019-10-06 15:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"6 Oct 2019 (Sun) 3:00pm, 7:00pm",2019-10-06 19:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Time Beyond Time,6-7 Oct 2019 (Sun-Mon) 7:30pm,2019-10-06 7:30pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,"7 Oct 2019 (Mon) 2:00pm, 7:00pm",2019-10-07 14:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"7 Oct 2019 (Mon) 2:00pm, 7:00pm",2019-10-07 19:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Time Beyond Time,6-7 Oct 2019 (Sun-Mon) 7:30pm,2019-10-07 7:30pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
寶珠群星匯,"8 October 2019 (Tue) 2:15pm, 7:15pm",2019-10-08 14:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
寶珠群星匯,"8 October 2019 (Tue) 2:15pm, 7:15pm",2019-10-08 19:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,"8 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-08 2:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"8 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-08 2:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Pop Concert,8 Oct 2019 (Tue) 7:15pm,2019-10-08 7:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,"9 Oct 2019 (Wed) 2:15pm, 7:15pm",2019-10-09 14:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"9 Oct 2019 (Wed) 2:15pm, 7:15pm",2019-10-09 19:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Pop Concert,9 Oct 2019 (Wed) 7:15pm,2019-10-09 7:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
FILA Presents: kay... isn't me. Live 2019,9-12 October 2019 (Wed-Sat) 8:15pm,2019-10-09 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"10 Oct 2019 (Thu) 2:00pm, 7:00pm",2019-10-10 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,10 Oct 2019 (Thu) 7:00pm,2019-10-10 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
FILA Presents: kay... isn't me. Live 2019,9-12 October 2019 (Wed-Sat) 8:15pm,2019-10-10 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Singing Concert,11 Oct 2019 (Fri) 7:00pm,2019-10-11 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
FILA Presents: kay... isn't me. Live 2019,9-12 October 2019 (Wed-Sat) 8:15pm,2019-10-11 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
FILA Presents: kay... isn't me. Live 2019,9-12 October 2019 (Wed-Sat) 8:15pm,2019-10-12 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Pop Concert,13 Oct 2019 (Sun) 7:15pm,2019-10-13 7:15pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Sing's Power Live Band Show 6 - Singer,14 October 2019 (Mon) 7:15pm,2019-10-14 7:15pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,"15 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-15 14:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"15 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-15 19:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"16 Oct 2019 (Wed) 2:15pm, 7:15pm",2019-10-16 14:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"16 Oct 2019 (Wed) 2:15pm, 7:15pm",2019-10-16 19:15pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,17 Oct 2019 (Thu) 7:00pm,2019-10-17 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
(Oldies Concert),17 Oct 2019 (Thu) 8:00pm,2019-10-17 8:00pm,Sha Tin Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Oldies Concert,18 Oct 2019 (Fri) 7:30pm,2019-10-18 7:30pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
"To Hear with Love"" Charity Concert 2019""",19 Oct 2019 (Sat) 3pm (Performance time is changed to 3pm),2019-10-19 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
第36屆中西區流行歌曲歌唱比賽總決賽暨頒獎典禮,20 October 2019 (Sun) 7:30pm,2019-10-20 7:30pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,"21 Oct 2019 (Mon) 3:00pm, 7:00pm",2019-10-21 3:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,21 Oct 2019 (Mon) 7:00pm,2019-10-21 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"22 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-22 14:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"22 Oct 2019 (Tue) 2:00pm, 7:00pm",2019-10-22 19:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,23 Oct 2019 (Wed) 7:00pm,2019-10-23 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"25 Oct 2019 (Fri) 3:00pm, 7:00pm",2019-10-25 15:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"25 Oct 2019 (Fri) 3:00pm, 7:00pm",2019-10-25 19:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Sing's Club Concert - Masquerade,25 Oct 2019 (Fri) 7:00pm,2019-10-25 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Memorigin presents Remus Choy Onederful Live Show 2019 (Programme Cancellation),26-28 Oct 2019 (Sat-Mon) 8:15pm,2019-10-26 8:15pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
UnionPay presents Cheer Chen/Cheer 20 HK (Programme cancelled),26-27 October 2019 (Sat & Sun) 8:15pm,2019-10-26 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,"27 Oct 2019 (Sun) 2:00pm, 7:00pm",2019-10-27 14:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"27 Oct 2019 (Sun) 2:00pm, 7:00pm",2019-10-27 19:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Memorigin presents Remus Choy Onederful Live Show 2019 (Programme Cancellation),26-28 Oct 2019 (Sat-Mon) 8:15pm,2019-10-27 8:15pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
UnionPay presents Cheer Chen/Cheer 20 HK (Programme cancelled),26-27 October 2019 (Sat & Sun) 8:15pm,2019-10-27 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
(Oldies Concert),"28 Oct 2019 (Mon) 3:00pm, 7:00pm",2019-10-28 15:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),"28 Oct 2019 (Mon) 3:00pm, 7:00pm",2019-10-28 19:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Memorigin presents Remus Choy Onederful Live Show 2019 (Programme Cancellation),26-28 Oct 2019 (Sat-Mon) 8:15pm,2019-10-28 8:15pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
(Oldies Concert),29 Oct 2019 (Tue) 8:00pm,2019-10-29 8:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Oldies Concert,"30 Oct 2019 (Wed) 2:00pm, 7:00pm",2019-10-30 2:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,30 Oct 2019 (Wed) 7:00pm,2019-10-30 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,31 Oct 2019 (Thu) 7:00pm,2019-10-31 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,31 Oct 2019 (Thu) 7:00pm,2019-10-31 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
"Concert of Singing Happy Together""""",1 Nov 2019 (Fri) 7:00pm,2019-11-01 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
樂韻傳送2,1 November 2019 (Fri) 7:15pm,2019-11-01 7:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,1 Nov 2019 (Fri) 8:00pm,2019-11-01 8:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
"Timeless Memories Joe Junior In Concert""""",1 Nov 2019 (Fri) 8:00pm,2019-11-01 8:00pm,Sha Tin Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Oldies Concert,2 Nov 2019 (Sat) 2:00pm,2019-11-02 2:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
UnionPay presents Fei Yu Ching 2019 Farewell Tour - Hong Kong,2 Nov 2019 (Sat) 8:15pm,2019-11-02 8:15pm,Hong Kong Coliseum (Arena),Cultural Presentations & Film - Pop Concerts,22.3019,114.1823
Oldies Concert,4 Nov 2019 (Mon) 7:00pm,2019-11-04 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Pop Concert,4 Nov 2019 (Mon) 7:15pm,2019-11-04 7:15pm,Ngau Chi Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.314,114.229
Oldies Concert,5 Nov 2019 (Tue) 7:00pm,2019-11-05 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"6 Nov 2019 (Wed) 2:00pm, 7:00pm",2019-11-06 14:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
寶珠群星匯,"6 November 2019 (Wed) 2:15pm, 7:15pm",2019-11-06 14:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,"6 Nov 2019 (Wed) 2:00pm, 7:00pm",2019-11-06 19:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
寶珠群星匯,"6 November 2019 (Wed) 2:15pm, 7:15pm",2019-11-06 19:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,7 Nov 2019 (Thu) 7:00pm,2019-11-07 7:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),7 Nov 2019 (Thu) 7:15pm,2019-11-07 7:15pm,Sha Tin Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Timeless Memories Joe Junior in Concert,8 November 2019 (Fri) 8pm,2019-11-08 8:00pm,Hong Kong City Hall (Concert Hall),Cultural Presentations & Film - Pop Concerts,22.2817,114.1583
"Song of Memory""""","9 Nov 2019 (Sat) 3:15pm, 7:00pm",2019-11-09 15:15pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
"Song of Memory""""","9 Nov 2019 (Sat) 3:15pm, 7:00pm",2019-11-09 19:00pm,Tai Po Civic Centre (Black Box Theatre),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Happy Together,9 Nov 2019 (Sat) 7:15pm,2019-11-09 7:15pm,Sai Wan Ho Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.281,114.203
Oldies Concert,11 Nov 2019 (Mon) 7:00pm,2019-11-11 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Date with Miranda 2019師生音樂聚會,11 November 2019 (Mon) 7:15pm,2019-11-11 7:15pm,Sheung Wan Civic Centre (Lecture Hall),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
(Oldies Concert),"12 Nov 2019 (Tue) 3:00pm, 7:00pm",2019-11-12 15:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),"12 Nov 2019 (Tue) 3:00pm, 7:00pm",2019-11-12 19:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Oldies Concert,12 Nov 2019 (Tue) 7:00pm,2019-11-12 7:00pm,North District Town Hall (Auditorium),Cultural Presentations & Film - Pop Concerts,22.498,114.128
Oldies Concert,"13 Nov 2019 (Wed) 2:00pm, 7:15pm",2019-11-13 14:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"13 Nov 2019 (Wed) 2:00pm, 7:15pm",2019-11-13 19:15pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
(Oldies Concert),13 Nov 2019 (Wed) 7:00pm,2019-11-13 7:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),"14 Nov 2019 (Thu) 2:00pm, 7:00pm",2019-11-14 14:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),"14 Nov 2019 (Thu) 2:00pm, 7:00pm",2019-11-14 19:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),15 Nov 2019 (Fri) 8:00pm,2019-11-15 8:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),16 Nov 2019 (Sat) 7:00pm,2019-11-16 7:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
我是歌手勁Band演唱會,18 November 2019 (Mon) 7:15pm,2019-11-18 7:15pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
Oldies Concert,"19 Nov 2019 (Tue) 3:00pm, 7:00pm",2019-11-19 15:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
Oldies Concert,"19 Nov 2019 (Tue) 3:00pm, 7:00pm",2019-11-19 19:00pm,Tai Po Civic Centre (Auditorium),Cultural Presentations & Film - Pop Concerts,22.4532,114.171
經典金典會知音,19 November 2019 (Tue) 7:15pm,2019-11-19 7:15pm,Sheung Wan Civic Centre (Theatre),Cultural Presentations & Film - Pop Concerts,22.2783,114.1747
"Autumn Music Offering 2019""""",21 Nov 2019 (Thu) 7:00pm,2019-11-21 7:00pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
(Oldies Concert),22 Nov 2019 (Fri) 7:15pm,2019-11-22 7:15pm,Sha Tin Town Hall (Cultural Activities Hall),Cultural Presentations & Film - Pop Concerts,22.381,114.189
Three Princes in Concert 2019 (Programme cancelled),22-24 Nov 2019 (Fri-Sun) 8:00pm (Performance time of 23-24 Nov 2019 was changed to 3pm),2019-11-22 8:00pm,Queen Elizabeth Stadium (Arena),Cultural Presentations & Film - Pop Concerts,22.2787,114.1822
